Doc_ID,City,Country,Num_Reviews,CLEANLINESS,ROOM,SERVICE,LOCATION,VALUE,OVERALL_RATING
usa_new york city_buckingham_hotel,new york city,USA,103,3.728,3.544,3.728,4.612,3.738,3.87
usa_new york city_excelsior_hotel,new york city,USA,192,4.146,3.818,3.448,4.531,3.854,3.959
usa_new york city_60_thompson,new york city,USA,82,4.22,3.634,3.976,4.634,3.378,3.968
usa_new york city_the_gem_hotel_chelsea,new york city,USA,38,4.421,3.5,4.026,4.474,4.184,4.121
usa_new york city_lafayette_house,new york city,USA,9,4.222,4.444,4.0,4.778,4.0,4.289
usa_new york city_hotel_grand_union,new york city,USA,168,4.036,3.506,3.696,4.595,4.03,3.973
usa_new york city_seafarers_international_house,new york city,USA,19,3.474,3.474,3.579,4.684,4.316,3.905
usa_new york city_le_parker_meridien,new york city,USA,301,3.963,3.601,3.664,4.498,3.402,3.826
usa_new york city_hilton_new_york,new york city,USA,301,4.093,3.874,3.548,4.674,3.449,3.928
usa_new york city_cooper_square_hotel,new york city,USA,46,4.435,3.783,3.783,4.565,3.565,4.026
usa_new york city_skyline_hotel,new york city,USA,182,3.929,3.791,3.462,3.929,3.731,3.768
usa_new york city_renaissance_new_york_hotel_57,new york city,USA,47,4.255,3.617,3.66,4.532,3.574,3.928
usa_new york city_radisson_martinique_on_broadway,new york city,USA,222,3.698,3.374,3.356,4.468,3.369,3.653
usa_new york city_bedford_hotel,new york city,USA,111,3.811,3.64,3.766,4.64,3.847,3.941
usa_new york city_travel_inn_hotel_new_york,new york city,USA,187,3.957,3.594,3.455,4.241,3.995,3.848
usa_new york city_the_roosevelt_hotel,new york city,USA,301,3.635,3.223,3.279,4.641,3.508,3.657
usa_new york city_murray_hill_east_suites,new york city,USA,111,4.027,3.802,3.613,4.45,4.153,4.009
usa_new york city_stay,new york city,USA,129,3.922,3.023,3.31,4.659,3.357,3.654
usa_new york city_gramercy_park_hotel,new york city,USA,109,4.156,3.844,3.596,4.229,3.202,3.806
usa_new york city_intercontinental_the_barclay_new_york,new york city,USA,301,4.06,3.664,3.651,4.445,3.638,3.892
usa_new york city_the_shoreham,new york city,USA,118,4.119,3.627,3.534,4.466,3.576,3.864
usa_new york city_hotel_indigo_new_york_city_chelsea,new york city,USA,6,4.5,3.833,3.333,4.0,3.667,3.867
usa_new york city_hotel_on_rivington,new york city,USA,131,4.084,4.191,3.832,4.252,3.557,3.983
usa_new york city_tudor_hotel_at_the_united_nations,new york city,USA,168,3.851,3.548,3.601,4.083,3.732,3.763
usa_new york city_washington_jefferson_hotel,new york city,USA,138,4.188,3.217,3.826,4.522,3.667,3.884
usa_new york city_plaza_athenee_hotel,new york city,USA,30,4.433,3.8,4.133,4.333,3.5,4.04
usa_new york city_comfort_inn_times_square,new york city,USA,90,4.222,3.889,4.078,4.289,3.944,4.084
usa_new york city_beekman_tower_hotel,new york city,USA,152,3.513,3.368,3.618,3.862,3.664,3.605
usa_new york city_holiday_inn_express_new_york_city_times_square,new york city,USA,27,4.148,3.63,3.556,4.37,3.815,3.904
usa_new york city_comfort_inn_chelsea,new york city,USA,59,4.102,3.661,3.661,4.237,3.915,3.915
usa_new york city_phillips_club,new york city,USA,2,4.5,4.5,4.5,5.0,4.0,4.5
usa_new york city_hotel_deauville,new york city,USA,76,3.961,3.355,4.105,4.408,4.039,3.974
usa_new york city_sheraton_new_york_hotel_towers,new york city,USA,301,3.628,3.349,3.738,4.728,3.578,3.804
usa_new york city_wolcott_hotel,new york city,USA,203,3.729,3.409,3.473,4.512,3.862,3.797
usa_new york city_courtyard_new_york_manhattan_fifth_avenue,new york city,USA,70,4.271,3.614,4.086,4.586,3.743,4.06
usa_new york city_four_points_by_sheraton_midtown_times_square,new york city,USA,60,4.35,3.9,3.65,3.433,4.1,3.887
usa_new york city_park_central,new york city,USA,301,3.462,3.246,3.133,4.571,3.375,3.557
usa_new york city_the_mansfield,new york city,USA,140,4.064,3.364,4.036,4.636,3.671,3.954
usa_new york city_loews_regency_hotel,new york city,USA,71,4.042,3.887,3.972,4.479,3.563,3.989
usa_new york city_off_soho_suites,new york city,USA,28,3.5,3.214,3.643,3.964,3.679,3.6
usa_new york city_the_premier,new york city,USA,8,4.625,4.625,4.5,4.25,4.5,4.5
usa_new york city_the_hotel_91,new york city,USA,59,4.356,3.644,3.797,3.254,4.0,3.81
usa_new york city_hotel_st_james,new york city,USA,290,3.569,3.0,3.328,4.748,3.817,3.692
usa_new york city_park_79_hotel,new york city,USA,140,3.971,3.293,3.693,4.343,3.786,3.817
usa_new york city_the_lombardy,new york city,USA,12,4.167,4.0,3.333,4.417,3.75,3.933
usa_new york city_the_inn_at_irving_place,new york city,USA,8,4.375,4.25,4.375,4.75,3.5,4.25
usa_new york city_the_time,new york city,USA,210,3.767,3.419,3.519,4.59,3.533,3.766
usa_new york city_3_west_club,new york city,USA,7,4.429,4.429,4.429,5.0,4.714,4.6
usa_new york city_the_grant_hotel,new york city,USA,23,3.174,3.043,3.217,3.478,3.478,3.278
usa_new york city_hotel_gansevoort,new york city,USA,173,4.289,4.092,3.705,4.509,3.439,4.007
usa_new york city_americana_inn,new york city,USA,127,3.913,3.299,3.63,4.669,3.953,3.893
usa_new york city_w_new_york_union_square,new york city,USA,106,4.075,3.877,3.925,4.472,3.274,3.925
usa_new york city_doubletree_hotel_chelsea_new_york_city,new york city,USA,37,4.432,3.595,3.811,3.784,3.703,3.865
usa_new york city_chelsea_savoy_hotel,new york city,USA,56,4.125,3.804,3.714,4.625,3.929,4.039
usa_new york city_da_vinci_hotel,new york city,USA,86,3.977,3.419,3.744,4.709,3.977,3.965
usa_new york city_best_western_seaport_inn_downtown,new york city,USA,39,3.923,3.744,3.538,4.333,3.974,3.903
usa_new york city_doubletree_metropolitan_hotel,new york city,USA,301,3.684,3.395,3.645,4.439,3.452,3.723
usa_new york city_soho_grand_hotel,new york city,USA,155,3.871,3.31,3.542,4.406,3.026,3.631
usa_new york city_four_points_by_sheraton_manhattan_chelsea,new york city,USA,130,3.877,3.423,3.6,4.031,3.538,3.694
usa_new york city_club_quarters_midtown,new york city,USA,91,3.868,3.341,3.176,4.571,3.56,3.703
usa_new york city_hotel_99,new york city,USA,10,3.9,3.7,3.5,3.7,4.0,3.76
usa_new york city_duane_street_hotel,new york city,USA,36,4.333,4.028,3.75,4.278,3.611,4.0
usa_new york city_w_new_york_the_court,new york city,USA,111,3.739,3.559,3.586,4.054,3.414,3.67
usa_new york city_dream,new york city,USA,172,4.017,3.384,3.558,4.483,3.267,3.742
usa_new york city_econo_lodge_times_square,new york city,USA,109,4.009,3.156,3.826,4.651,3.936,3.916
usa_new york city_the_manhattan_club,new york city,USA,91,3.978,3.626,3.308,4.703,3.527,3.829
usa_new york city_comfort_inn_manhattan,new york city,USA,150,3.667,3.407,3.76,4.7,3.807,3.868
usa_new york city_wellington_hotel,new york city,USA,301,3.654,3.11,3.651,4.771,3.784,3.794
usa_new york city_embassy_suites_secaucus_medowlands_hotel_new_york,new york city,USA,3,4.333,4.333,4.333,4.333,4.667,4.4
usa_new york city_flatotel,new york city,USA,113,3.619,3.558,3.469,4.619,3.531,3.759
usa_new york city_moderne_hotel,new york city,USA,69,3.623,3.261,3.377,4.435,3.609,3.661
usa_new york city_murray_hill_inn,new york city,USA,88,4.091,3.443,3.625,4.364,3.977,3.9
usa_new york city_thirty_thirty_hotel,new york city,USA,301,3.538,3.076,3.183,4.189,3.355,3.468
usa_new york city_best_western_convention_center_hotel,new york city,USA,75,3.707,2.973,3.373,2.72,3.253,3.205
usa_new york city_holiday_inn_midtown_57th_st,new york city,USA,301,3.508,3.289,3.419,4.047,3.691,3.591
usa_new york city_comfort_inn_midtown_west_convention_center,new york city,USA,31,3.645,3.355,3.613,3.935,3.71,3.652
usa_new york city_helmsley_middletowne_hotel,new york city,USA,109,3.394,3.294,3.642,4.229,3.523,3.617
usa_new york city_marriott_financial_center,new york city,USA,1,5.0,5.0,4.0,4.0,4.0,4.4
usa_new york city_the_gem_hotel_midtown_west,new york city,USA,58,4.138,3.914,3.776,3.621,3.845,3.859
usa_new york city_city_club_hotel,new york city,USA,58,4.448,3.69,3.897,4.586,3.466,4.017
usa_new york city_candlewood_suites_new_york_city_times_square,new york city,USA,17,3.882,3.588,3.059,3.588,3.706,3.565
usa_new york city_envoy_club,new york city,USA,41,3.732,4.024,3.341,3.732,3.805,3.727
usa_new york city_aka_united_nations,new york city,USA,5,4.2,4.6,4.2,4.4,4.0,4.28
usa_new york city_milford_plaza_hotel,new york city,USA,301,3.279,2.804,3.422,4.708,3.532,3.549
usa_new york city_holiday_inn_manhattan_downtown_soho,new york city,USA,98,3.745,3.347,3.735,3.898,3.571,3.659
usa_new york city_la_quinta_manhattan,new york city,USA,174,3.644,3.27,3.494,4.379,3.759,3.709
usa_new york city_empire_hotel,new york city,USA,242,4.054,3.426,3.302,4.426,3.182,3.678
usa_new york city_carvi_hotel_new_york,new york city,USA,8,4.625,4.25,4.0,4.375,4.0,4.25
usa_new york city_carlton_arms,new york city,USA,63,3.333,3.127,3.397,4.254,4.079,3.638
usa_new york city_hudson_hotel,new york city,USA,301,3.804,2.585,3.452,4.306,3.023,3.434
usa_new york city_woogo_central_park,new york city,USA,87,2.966,3.138,2.621,4.241,3.345,3.262
usa_new york city_astor_on_the_park,new york city,USA,219,3.84,3.014,3.384,3.315,3.548,3.42
usa_new york city_hotel_wales,new york city,USA,51,3.745,3.412,3.745,4.039,3.255,3.639
usa_new york city_the_jane,new york city,USA,45,3.778,3.311,3.956,4.311,4.067,3.884
usa_new york city_dylan_hotel,new york city,USA,72,3.958,3.472,3.778,4.444,3.444,3.819
usa_new york city_the_helmsley_carlton_house,new york city,USA,3,4.0,3.667,4.0,4.667,4.0,4.067
usa_new york city_amsterdam_court_hotel,new york city,USA,163,3.423,2.773,3.209,4.515,3.258,3.436
usa_new york city_eurostars_wall_street,new york city,USA,8,4.0,4.0,3.75,4.625,4.125,4.1
usa_san francisco_fairmont_heritage_place_ghirardelli_square,san francisco,USA,39,4.897,4.949,4.769,4.744,4.615,4.795
usa_san francisco_hotel_drisco,san francisco,USA,213,4.803,4.695,4.765,4.526,4.573,4.672
usa_san francisco_omni_san_francisco_hotel,san francisco,USA,301,4.767,4.571,4.738,4.485,4.432,4.599
usa_san francisco_the_inn_at_union_square,san francisco,USA,184,4.576,4.375,4.696,4.908,4.603,4.632
usa_san francisco_the_orchard_hotel,san francisco,USA,301,4.688,4.585,4.465,4.691,4.515,4.589
usa_san francisco_the_donatello_hotel,san francisco,USA,301,4.641,4.482,4.648,4.744,4.611,4.625
usa_san francisco_chancellor_hotel_on_union_square,san francisco,USA,301,4.701,4.256,4.561,4.894,4.575,4.597
usa_san francisco_white_swan_inn,san francisco,USA,140,4.529,4.443,4.614,4.636,4.371,4.519
usa_san francisco_argonaut_hotel_a_kimpton_hotel,san francisco,USA,301,4.741,4.478,4.508,4.728,4.276,4.546
usa_san francisco_hotel_monaco_san_francisco_a_kimpton_hotel,san francisco,USA,162,4.623,4.185,4.444,4.358,4.13,4.348
usa_san francisco_mandarin_oriental,san francisco,USA,121,4.818,4.603,4.587,4.471,4.008,4.498
usa_san francisco_orchard_garden_hotel,san francisco,USA,263,4.806,4.529,4.525,4.7,4.354,4.583
usa_san francisco_marines_memorial_club_hotel,san francisco,USA,23,4.652,4.13,4.696,4.739,4.696,4.583
usa_san francisco_the_ritz_carlton,san francisco,USA,126,4.865,4.706,4.69,4.571,4.206,4.608
usa_san francisco_hotel_abri_union_square_a_larkspur_collection_hotel,san francisco,USA,110,4.555,4.164,4.564,4.691,4.527,4.5
usa_san francisco_le_meridien_san_francisco,san francisco,USA,255,4.671,4.596,4.435,4.455,4.298,4.491
usa_san francisco_the_huntington_hotel_nob_hill_spa,san francisco,USA,73,4.603,4.205,4.575,4.63,4.068,4.416
usa_san francisco_hotel_rex,san francisco,USA,266,4.496,4.105,4.545,4.741,4.35,4.447
usa_san francisco_hotel_vitale,san francisco,USA,155,4.787,4.658,4.535,4.761,4.097,4.568
usa_san francisco_columbus_motor_inn,san francisco,USA,191,4.461,4.215,4.016,4.644,4.597,4.386
usa_san francisco_ocean_park_motel,san francisco,USA,44,4.568,3.977,4.477,4.136,4.455,4.323
usa_san francisco_the_fairmont_san_francisco,san francisco,USA,256,4.57,4.312,4.258,4.535,4.031,4.341
usa_san francisco_hotel_carlton_a_joie_de_vivre_hotel,san francisco,USA,301,4.522,4.106,4.701,3.927,4.435,4.338
usa_san francisco_the_kensington_park_hotel,san francisco,USA,94,4.404,4.181,4.404,4.84,4.234,4.413
usa_san francisco_hotel_palomar_san_francisco_a_kimpton_hotel,san francisco,USA,155,4.542,4.232,4.277,4.626,4.116,4.359
usa_san francisco_petite_auberge,san francisco,USA,126,4.373,4.159,4.563,4.635,4.317,4.41
usa_san francisco_intercontinental_san_francisco,san francisco,USA,222,4.734,4.523,4.185,4.113,3.977,4.306
usa_san francisco_laurel_inn,san francisco,USA,38,4.368,4.158,4.316,4.079,4.316,4.247
usa_san francisco_suites_at_fisherman_s_wharf,san francisco,USA,55,4.527,4.2,4.564,4.691,4.345,4.465
usa_san francisco_st_regis_hotel_san_francisco,san francisco,USA,118,4.746,4.525,4.356,4.432,3.822,4.376
usa_san francisco_steinhart,san francisco,USA,13,4.692,4.462,4.462,4.462,4.615,4.538
usa_san francisco_villa_florence_hotel_union_square_a_larkspur_collection_hotel,san francisco,USA,159,4.195,3.849,4.258,4.742,4.094,4.228
usa_san francisco_four_seasons_hotel_san_francisco,san francisco,USA,79,4.785,4.43,4.62,4.633,4.013,4.496
usa_san francisco_harbor_court_hotel_a_kimpton_hotel,san francisco,USA,104,4.577,3.827,4.163,4.413,4.019,4.2
usa_san francisco_castle_inn,san francisco,USA,166,4.367,3.837,4.331,4.416,4.38,4.266
usa_san francisco_serrano_hotel_a_kimpton_hotel,san francisco,USA,198,4.51,4.111,4.414,4.061,4.167,4.253
usa_san francisco_san_francisco_marriott_union_square,san francisco,USA,142,4.472,4.049,3.93,4.761,4.014,4.245
usa_san francisco_hotel_boheme,san francisco,USA,64,4.453,3.828,4.422,4.828,4.312,4.369
usa_san francisco_hyatt_at_fisherman_s_wharf,san francisco,USA,188,4.463,4.245,4.245,4.559,3.915,4.285
usa_san francisco_hotel_mayflower,san francisco,USA,81,4.333,4.012,4.309,4.358,4.407,4.284
usa_san francisco_phoenix_hotel,san francisco,USA,116,4.362,4.009,4.466,3.379,4.198,4.083
usa_san francisco_coventry_motor_inn,san francisco,USA,79,4.519,4.253,4.228,4.342,4.43,4.354
usa_san francisco_hotel_del_sol,san francisco,USA,86,4.326,3.907,4.395,4.36,4.163,4.23
usa_san francisco_grosvenor_suites,san francisco,USA,134,4.082,3.791,3.948,4.567,4.336,4.145
usa_san francisco_best_western_tuscan_inn_fisherman_s_wharf_a_kimpton_hotel,san francisco,USA,278,4.489,3.982,4.129,4.626,4.054,4.256
usa_san francisco_hotel_adagio,san francisco,USA,164,4.268,4.024,4.061,4.25,4.006,4.122
usa_san francisco_holiday_inn_express_san_francisco_fisherman_s_wharf,san francisco,USA,282,4.387,4.035,4.096,4.606,4.011,4.227
usa_san francisco_hotel_nikko_san_francisco,san francisco,USA,245,4.176,4.0,4.02,4.514,3.792,4.1
usa_san francisco_courtyard_san_francisco_downtown,san francisco,USA,94,4.532,4.287,4.213,4.032,4.16,4.245
usa_san francisco_cow_hollow_motor_inn_and_suites,san francisco,USA,77,4.299,4.039,3.753,4.455,4.429,4.195
usa_san francisco_palace_hotel,san francisco,USA,237,4.249,3.903,3.97,4.553,3.806,4.096
usa_san francisco_hotel_triton_a_kimpton_hotel,san francisco,USA,85,4.282,3.824,4.247,4.553,3.953,4.172
usa_san francisco_hotel_diva,san francisco,USA,124,4.347,3.871,4.169,4.597,4.065,4.21
usa_san francisco_the_mosser,san francisco,USA,301,4.402,3.688,4.126,4.691,4.299,4.241
usa_san francisco_best_western_hotel_tomo,san francisco,USA,115,4.47,4.252,4.009,4.235,4.13,4.219
usa_san francisco_galleria_park,san francisco,USA,133,4.248,3.759,4.03,4.564,4.083,4.137
usa_san francisco_parc_55_hotel,san francisco,USA,301,4.209,3.957,3.741,4.538,3.844,4.058
usa_san francisco_westin_san_francisco_market_street,san francisco,USA,272,4.36,4.096,3.835,4.551,3.908,4.15
usa_san francisco_renaissance_stanford_court,san francisco,USA,158,4.342,3.937,4.101,4.449,3.981,4.162
usa_san francisco_jackson_court_san_francisco,san francisco,USA,6,4.0,4.667,4.167,4.833,4.167,4.367
usa_san francisco_jw_marriott_san_francisco_union_square,san francisco,USA,134,4.396,4.149,4.291,4.604,3.896,4.267
usa_san francisco_nob_hill_motor_inn,san francisco,USA,138,4.326,3.92,4.232,4.268,4.232,4.196
usa_san francisco_campton_place_hotel,san francisco,USA,47,4.511,4.255,4.34,4.83,3.809,4.349
usa_san francisco_hotel_kabuki,san francisco,USA,173,4.295,4.075,3.942,4.145,4.006,4.092
usa_san francisco_larkspur_hotel_union_square,san francisco,USA,176,4.352,3.545,4.159,4.574,4.074,4.141
usa_san francisco_the_queen_anne_hotel,san francisco,USA,59,4.119,4.169,4.254,4.085,4.22,4.169
usa_san francisco_the_good_hotel,san francisco,USA,73,4.452,3.932,4.014,3.452,4.274,4.025
usa_san francisco_redwood_inn,san francisco,USA,58,4.31,3.828,4.379,4.224,4.121,4.172
usa_san francisco_best_western_carriage_inn,san francisco,USA,48,4.479,4.229,4.229,3.292,4.146,4.075
usa_san francisco_inn_at_the_opera,san francisco,USA,51,4.373,3.725,4.49,4.176,4.02,4.157
usa_san francisco_handlery_union_square_hotel,san francisco,USA,272,4.011,3.662,3.938,4.643,3.816,4.014
usa_san francisco_hilton_san_francisco_union_square,san francisco,USA,301,4.302,3.738,3.884,4.312,3.598,3.967
usa_san francisco_the_stratford,san francisco,USA,129,4.132,3.194,3.752,4.775,4.109,3.992
usa_san francisco_hyatt_regency_san_francisco,san francisco,USA,204,4.265,3.98,4.078,4.608,3.73,4.132
usa_san francisco_hotel_vertigo,san francisco,USA,84,4.071,3.619,3.988,3.881,3.905,3.893
usa_san francisco_baldwin_hotel,san francisco,USA,114,4.281,3.667,3.974,4.702,4.404,4.205
usa_san francisco_andrews_hotel,san francisco,USA,75,3.907,3.427,4.24,4.427,4.16,4.032
usa_san francisco_the_grant_hotel,san francisco,USA,89,3.854,3.416,3.506,4.573,4.146,3.899
usa_san francisco_hotel_bijou,san francisco,USA,95,4.074,3.505,3.958,4.095,3.958,3.918
usa_san francisco_intercontinental_mark_hopkins_san_francisco,san francisco,USA,197,4.437,4.051,3.868,4.345,3.777,4.095
usa_san francisco_courtyard_by_marriott_fisherman_s_wharf,san francisco,USA,67,4.209,4.0,4.119,4.612,3.94,4.176
usa_san francisco_beresford_arms,san francisco,USA,92,4.022,3.641,3.783,4.163,4.087,3.939
usa_san francisco_cova_hotel,san francisco,USA,47,4.638,4.426,4.234,2.83,4.234,4.072
usa_san francisco_cornell_hotel_de_france,san francisco,USA,46,4.152,3.543,3.891,4.652,4.261,4.1
usa_san francisco_hilton_san_francisco_financial_district,san francisco,USA,270,4.293,3.915,3.733,4.189,3.789,3.984
usa_san francisco_prescott_hotel_a_kimpton_hotel,san francisco,USA,133,4.226,3.714,4.0,4.594,3.932,4.093
usa_san francisco_marriott_san_francisco_fisherman_s_wharf,san francisco,USA,94,4.128,3.83,3.968,4.298,3.426,3.93
usa_san francisco_grand_hyatt_san_francisco,san francisco,USA,228,4.136,3.728,4.044,4.776,3.684,4.074
usa_san francisco_holiday_inn_san_francisco_fishermans_wharf,san francisco,USA,201,4.154,3.851,3.786,4.468,3.697,3.991
usa_san francisco_executive_hotel_vintage_court,san francisco,USA,75,3.573,3.253,3.76,4.467,3.72,3.755
usa_san francisco_hotel_fusion,san francisco,USA,133,4.361,3.594,4.008,4.662,4.09,4.143
usa_san francisco_hotel_frank,san francisco,USA,45,4.178,3.911,3.756,4.756,3.911,4.102
usa_san francisco_chelsea_motor_inn,san francisco,USA,54,4.278,4.0,3.907,4.13,4.463,4.156
usa_san francisco_best_western_americania,san francisco,USA,86,4.047,3.616,3.779,2.977,3.663,3.616
usa_san francisco_sheraton_fisherman_s_wharf_hotel,san francisco,USA,273,4.121,3.678,3.813,4.509,3.469,3.918
usa_san francisco_best_western_the_hotel_california,san francisco,USA,107,4.168,3.794,3.925,4.084,3.804,3.955
usa_san francisco_warwick_san_francisco_hotel,san francisco,USA,93,4.108,3.796,3.935,4.473,3.925,4.047
usa_san francisco_hotel_griffon,san francisco,USA,53,4.396,3.642,4.132,4.679,3.849,4.14
usa_san francisco_hotel_union_square,san francisco,USA,130,3.977,3.215,3.792,4.592,3.538,3.823
usa_san francisco_san_francisco_at_the_presidio_travelodge,san francisco,USA,34,3.882,3.647,4.206,4.441,4.118,4.059
usa_san francisco_clift_hotel_san_francisco,san francisco,USA,227,4.022,3.383,3.542,4.374,3.357,3.736
usa_san francisco_the_westin_st_francis,san francisco,USA,301,3.97,3.571,3.605,4.731,3.355,3.847
usa_san francisco_san_francisco_marriott_marquis,san francisco,USA,185,4.151,4.059,3.946,4.589,3.751,4.099
usa_san francisco_marina_motel,san francisco,USA,38,3.763,3.184,3.763,4.158,3.763,3.726
usa_san francisco_hotel_metropolis,san francisco,USA,65,3.831,3.508,3.969,3.215,3.831,3.671
usa_san francisco_club_quarters_san_francisco,san francisco,USA,69,4.145,3.565,3.841,4.13,3.971,3.93
usa_san francisco_comfort_inn_by_the_bay,san francisco,USA,110,3.945,3.627,3.636,4.145,3.8,3.831
usa_san francisco_w_san_francisco,san francisco,USA,127,4.307,3.827,3.661,4.283,3.157,3.847
usa_san francisco_the_gaylord,san francisco,USA,34,4.059,4.059,3.647,3.882,4.147,3.959
usa_san francisco_sir_francis_drake_hotel_a_kimpton_hotel,san francisco,USA,244,3.807,3.328,3.721,4.705,3.598,3.832
usa_san francisco_king_george_hotel,san francisco,USA,99,3.717,3.111,3.869,4.465,3.798,3.792
usa_san francisco_holiday_inn_san_francisco_golden_gateway,san francisco,USA,142,3.873,3.535,3.676,3.838,3.669,3.718
usa_san francisco_the_wharf_inn,san francisco,USA,58,4.052,3.448,3.948,4.69,3.983,4.024
usa_san francisco_town_house,san francisco,USA,9,3.778,3.222,3.556,4.667,4.222,3.889
usa_san francisco_travelodge_golden_gate_san_francisco,san francisco,USA,36,4.028,3.472,3.75,4.0,3.889,3.828
usa_san francisco_the_archbishop_s_mansion,san francisco,USA,5,4.2,3.8,4.0,3.6,3.6,3.84
usa_san francisco_powell_hotel,san francisco,USA,96,3.354,3.125,3.583,4.708,3.562,3.667
usa_san francisco_buena_vista_motor_inn,san francisco,USA,65,3.477,3.338,3.646,3.938,3.769,3.634
usa_san francisco_hotel_mark_twain,san francisco,USA,57,3.474,2.93,3.561,3.561,3.368,3.379
usa_san francisco_radisson_hotel_fisherman_s_wharf,san francisco,USA,192,3.672,3.318,3.495,4.505,3.385,3.675
usa_san francisco_hotel_majestic,san francisco,USA,37,3.73,3.324,3.649,3.865,3.676,3.649
usa_san francisco_hotel_whitcomb,san francisco,USA,251,3.637,3.363,3.641,3.351,3.685,3.535
usa_san francisco_layne_hotel,san francisco,USA,56,3.875,3.607,3.911,3.911,3.804,3.821
usa_san francisco_la_luna_inn,san francisco,USA,68,3.824,3.456,3.809,3.603,3.662,3.671
usa_san francisco_hilton_san_francisco_fisherman_s_wharf,san francisco,USA,79,4.089,3.392,3.785,4.57,3.342,3.835
usa_san francisco_sw_hotel,san francisco,USA,20,4.05,3.5,3.7,4.6,3.6,3.89
usa_san francisco_touchstone_hotel,san francisco,USA,14,3.714,3.143,3.643,4.643,3.929,3.814
usa_san francisco_park_hotel,san francisco,USA,54,3.315,3.074,3.704,4.667,3.796,3.711
usa_san francisco_lombard_motor_inn,san francisco,USA,25,4.0,3.52,3.32,4.28,3.8,3.784
usa_san francisco_alexis_park_san_francisco,san francisco,USA,12,4.25,3.75,3.917,3.167,3.667,3.75
usa_san francisco_geary_parkway_motel,san francisco,USA,8,4.5,4.125,3.75,4.125,4.375,4.175
usa_san francisco_good_nite_inn_san_francisco_airport,san francisco,USA,39,2.744,2.641,2.718,3.538,3.128,2.954
usa_san francisco_hotel_beresford,san francisco,USA,55,3.564,2.873,3.236,4.218,3.527,3.484
usa_san francisco_stanyan_park_hotel,san francisco,USA,11,4.273,3.182,3.727,3.909,3.364,3.691
usa_san francisco_adante_hotel,san francisco,USA,81,3.728,3.173,3.519,4.074,3.716,3.642
usa_san francisco_the_opal_san_francisco,san francisco,USA,122,3.598,3.27,3.402,3.557,3.607,3.487
usa_san francisco_hotel_milano,san francisco,USA,17,4.0,3.529,3.176,4.706,3.529,3.788
usa_san francisco_royal_pacific_motor_inn,san francisco,USA,18,3.5,3.222,3.5,4.278,3.778,3.656
usa_san francisco_the_pickwick,san francisco,USA,57,3.491,3.123,3.158,4.404,3.544,3.544
usa_san francisco_cathedral_hill_hotel,san francisco,USA,169,3.207,2.757,3.408,3.402,3.183,3.192
usa_san francisco_fitzgerald_hotel_union_square,san francisco,USA,21,3.476,2.857,3.333,4.429,3.381,3.495
usa_san francisco_broadway_manor_inn,san francisco,USA,67,3.582,3.552,3.104,3.925,3.522,3.537
usa_san francisco_francisco_bay_inn,san francisco,USA,45,3.333,3.067,2.556,3.333,2.889,3.036
usa_san francisco_the_metro_hotel,san francisco,USA,19,3.474,2.842,3.737,4.158,3.632,3.568
usa_san francisco_vagabond_inn_san_francisco_civic_center,san francisco,USA,9,3.222,3.111,3.667,3.333,3.667,3.4
usa_san francisco_hotel_des_arts,san francisco,USA,95,3.389,2.968,3.063,4.4,3.253,3.415
usa_san francisco_marina_inn,san francisco,USA,41,3.39,3.024,3.341,4.024,3.61,3.478
usa_san francisco_beck_s_motor_lodge,san francisco,USA,24,3.375,2.917,3.292,4.458,3.5,3.508
usa_san francisco_seal_rock_inn,san francisco,USA,19,3.474,3.211,3.526,4.211,3.526,3.589
usa_san francisco_nob_hill_hotel,san francisco,USA,41,3.073,2.488,2.463,2.829,2.659,2.702
usa_san francisco_monarch_hotel,san francisco,USA,36,3.167,2.833,2.694,2.639,3.361,2.939
usa_san francisco_capri_motel,san francisco,USA,13,3.846,3.385,3.538,4.154,3.692,3.723
usa_san francisco_archstone_south_market,san francisco,USA,2,4.0,4.0,3.0,4.0,4.0,3.8
usa_san francisco_greenwich_inn,san francisco,USA,34,3.382,2.971,3.059,4.088,3.559,3.412
usa_san francisco_the_herbert_hotel,san francisco,USA,37,3.297,3.054,2.811,4.541,3.405,3.422
usa_san francisco_americas_best_value_inn_golden_gate,san francisco,USA,35,3.086,2.8,3.057,3.829,3.029,3.16
usa_san francisco_the_dakota_hotel,san francisco,USA,28,2.714,2.821,3.214,4.143,3.464,3.271
usa_san francisco_astoria_hotel,san francisco,USA,66,3.318,2.576,3.091,4.606,3.652,3.448
usa_san francisco_bay_bridge_inn,san francisco,USA,14,3.143,2.714,3.286,2.786,3.286,3.043
usa_san francisco_edward_ii_inn_and_suites,san francisco,USA,22,3.045,2.545,3.727,4.091,3.182,3.318
usa_san francisco_the_hotel_tropicana,san francisco,USA,6,3.667,3.333,2.833,3.833,3.333,3.4
usa_san francisco_halcyon_hotel,san francisco,USA,22,3.545,3.045,3.455,3.909,3.727,3.536
usa_san francisco_hotel_cosmo,san francisco,USA,3,3.0,3.333,3.667,4.667,3.667,3.667
usa_san francisco_rodeway_inn_downtown,san francisco,USA,15,2.933,2.467,3.133,2.533,2.733,2.76
usa_san francisco_holiday_inn_civic_center_san_francisco,san francisco,USA,57,3.667,3.228,3.474,2.877,3.088,3.267
usa_san francisco_grant_plaza_hotel,san francisco,USA,67,3.015,2.507,3.254,4.328,3.373,3.296
